,Material,Dry_or_cond,Manufacturer,Polymer,Fiber_percentage,Fiber_type,Charpy_notched_+23C,Charpy_notched_-30C,Charpy_+23C,Tensile_modulus,Molding_shrinkage_normal,Molding_shrinkage_parallel,Coeff_linear_therm_expansion_normal,Coeff_linear_therm_expansion_parallel,Melting_temp,Temp_deflection_0.45MPa,Temp_deflection_1.80MPa,Vicat_softening_temp,Density,Humidity_absorption,Temperature,G_prima,G_2prima,MPa,CM_1.0,CM_10.0,CM_100.0,CM_1000.0,CM_10000.0,CM_100000.0
102,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,1302.204408817635,67.60174148296592,10.0,6081.44,5596.11,5132.21,4683.84,,
103,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,1302.204408817635,67.60174148296592,15.0,6034.57,5540.5,5060.23,4589.79,,
104,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,1302.204408817635,67.60174148296592,20.0,5970.15,5464.48,4962.78,4464.29,,
105,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,1302.204408817635,67.60174148296592,25.0,5889.02,5367.62,4839.07,4306.63,,
106,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,1302.204408817635,67.60174148296592,30.0,5791.51,5244.76,4680.19,4103.97,,
107,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,1302.204408817635,67.60174148296592,35.0,5683.8,5103.29,4497.03,3873.29,,
108,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,1302.204408817635,67.60174148296592,40.0,5586.59,4975.12,4333.69,3673.09,,
109,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,1121.9760479041915,62.86820339321358,5.0,6164.98,5632.94,5132.93,4631.03,,
110,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,1121.9760479041915,62.86820339321358,10.0,6095.14,5554.88,5038.89,4517.78,,
111,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,1121.9760479041915,62.86820339321358,15.0,5982.18,5429.49,4889.59,4340.85,,
112,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,1121.9760479041915,62.86820339321358,20.0,5830.9,5263.16,4694.84,4115.23,,
113,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,1121.9760479041915,62.86820339321358,25.0,5662.76,5076.42,4475.84,3862.85,,
114,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,1121.9760479041915,62.86820339321358,30.0,5535.06,4918.03,4273.5,3614.46,,
115,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,1121.9760479041915,62.86820339321358,35.0,5465.85,4804.61,4104.66,3389.49,,
116,Akulon® Ultraflow K-FG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,1121.9760479041915,62.86820339321358,40.0,5427.41,4722.55,3972.19,3210.27,,
117,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,120.0,1371.0121457489877,58.96664831309041,5.0,5703.13,5387.05,5046.35,4730.56,,
118,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,120.0,1371.0121457489877,58.96664831309041,10.0,5676.21,5353.19,5009.26,4685.75,,
119,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,120.0,1371.0121457489877,58.96664831309041,15.0,5631.91,5297.71,4948.63,4612.92,,
120,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,120.0,1371.0121457489877,58.96664831309041,20.0,5571.03,5221.93,4866.18,4514.67,,
121,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,120.0,1371.0121457489877,58.96664831309041,25.0,5494.87,5127.6,4761.68,4390.42,,
122,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,120.0,1371.0121457489877,58.96664831309041,30.0,5405.41,5016.72,4629.63,4231.31,,
123,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,120.0,1371.0121457489877,58.96664831309041,35.0,5308.65,4896.95,4478.61,4048.85,,
124,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,120.0,1371.0121457489877,58.96664831309041,40.0,5221.93,4790.42,4343.11,3887.27,,
125,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,140.0,1209.269340974212,50.71749899713467,5.0,5426.77,5081.19,4757.47,4427.65,,
126,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,140.0,1209.269340974212,50.71749899713467,10.0,5399.06,5049.4,4717.95,4380.54,,
127,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,140.0,1209.269340974212,50.71749899713467,15.0,5353.51,4997.28,4653.52,4304.19,,
128,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,140.0,1209.269340974212,50.71749899713467,20.0,5291.01,4926.11,4566.21,4201.68,,
129,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,140.0,1209.269340974212,50.71749899713467,25.0,5212.64,4836.1,4455.9,4071.52,,
130,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,140.0,1209.269340974212,50.71749899713467,30.0,5119.45,4724.41,4316.55,3901.17,,
131,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,140.0,1209.269340974212,50.71749899713467,35.0,5017.57,4598.1,4157.68,3703.9,,
132,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,140.0,1209.269340974212,50.71749899713467,40.0,4926.11,4484.31,4016.06,3530.45,,
133,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,160.0,1058.4424083769634,47.08672342931937,5.0,5459.45,5072.5,4715.05,4351.01,,
134,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,160.0,1058.4424083769634,47.08672342931937,10.0,5392.73,5002.17,4632.43,4254.14,,
135,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,160.0,1058.4424083769634,47.08672342931937,15.0,5285.08,4889.2,4500.98,4101.92,,
136,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,160.0,1058.4424083769634,47.08672342931937,20.0,5141.39,4739.34,4329.0,3906.25,,
137,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,160.0,1058.4424083769634,47.08672342931937,25.0,4982.37,4571.56,4136.24,3687.08,,
138,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,160.0,1058.4424083769634,47.08672342931937,30.0,4862.24,4431.31,3963.01,3476.25,,
139,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,160.0,1058.4424083769634,47.08672342931937,35.0,4797.57,4333.67,3824.32,3290.16,,
140,Akulon® Ultraflow K-FHG0,dry,DSM Engineering Materials,PA6,0.5,GF,15.0,12.0,90.0,16500.0,0.9,0.2,40.0,30.0,220.0,220.0,210.0,,1560.0,1.4,160.0,1058.4424083769634,47.08672342931937,40.0,4761.9,4264.39,3717.47,3142.18,,
141,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,120.0,1043.5621968616265,49.160012268188304,5.0,6417.63,5957.58,5512.78,5096.39,,
142,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,120.0,1043.5621968616265,49.160012268188304,10.0,6391.55,5924.78,5472.93,5046.07,,
143,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,120.0,1043.5621968616265,49.160012268188304,15.0,6348.55,5870.9,5407.79,4964.39,,
144,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,120.0,1043.5621968616265,49.160012268188304,20.0,6289.31,5797.1,5319.15,4854.37,,
145,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,120.0,1043.5621968616265,49.160012268188304,25.0,6214.2,5703.41,5205.86,4714.47,,
146,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,120.0,1043.5621968616265,49.160012268188304,30.0,6122.45,5586.59,5059.02,4531.72,,
147,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,120.0,1043.5621968616265,49.160012268188304,35.0,6019.54,5453.72,4887.93,4319.71,,
148,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,120.0,1043.5621968616265,49.160012268188304,40.0,5925.93,5333.33,4733.73,4132.23,,
149,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,926.6601423487544,43.62774946619217,5.0,6109.91,5630.01,5176.39,4742.15,,
150,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,926.6601423487544,43.62774946619217,10.0,6081.44,5596.11,5132.21,4683.84,,
151,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,926.6601423487544,43.62774946619217,15.0,6034.57,5540.5,5060.23,4589.79,,
152,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,926.6601423487544,43.62774946619217,20.0,5970.15,5464.48,4962.78,4464.29,,
153,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,926.6601423487544,43.62774946619217,25.0,5889.02,5367.62,4839.07,4306.63,,
154,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,926.6601423487544,43.62774946619217,30.0,5791.51,5244.76,4680.19,4103.97,,
155,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,926.6601423487544,43.62774946619217,35.0,5683.8,5103.29,4497.03,3873.29,,
156,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,140.0,926.6601423487544,43.62774946619217,40.0,5586.59,4975.12,4333.69,3673.09,,
157,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,782.3131604226704,40.35716234390009,5.0,6164.98,5632.94,5132.93,4631.03,,
158,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,782.3131604226704,40.35716234390009,10.0,6095.14,5554.88,5038.89,4517.78,,
159,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,782.3131604226704,40.35716234390009,15.0,5982.18,5429.49,4889.59,4340.85,,
160,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,782.3131604226704,40.35716234390009,20.0,5830.9,5263.16,4694.84,4115.23,,
161,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,782.3131604226704,40.35716234390009,25.0,5662.76,5076.42,4475.84,3862.85,,
162,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,782.3131604226704,40.35716234390009,30.0,5535.06,4918.03,4273.5,3614.46,,
163,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,782.3131604226704,40.35716234390009,35.0,5465.85,4804.61,4104.66,3389.49,,
164,Akulon® Ultraflow K-FHG12,dry,DSM Engineering Materials,PA6,0.6,GF,15.0,12.0,90.0,20000.0,0.8,0.2,40.0,10.0,220.0,220.0,210.0,,1700.0,1.0,160.0,782.3131604226704,40.35716234390009,40.0,5427.41,4722.55,3972.19,3210.27,,
165,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,23.0,,,10.0,2123.14,2036.66,1930.5,1798.56,1639.34,
166,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,23.0,,,20.0,2057.61,1960.78,1851.85,1724.14,1574.8,
167,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,23.0,,,30.0,1935.48,1829.27,1704.55,1570.68,1428.57,
168,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,23.0,,,40.0,1731.6,1612.9,1492.54,1360.54,1223.24,
169,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,23.0,,,45.0,1595.74,1480.26,1359.52,1232.88,1105.65,
170,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,40.0,,,5.0,2040.82,1945.53,1838.24,1700.68,1538.46,
171,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,40.0,,,10.0,2024.29,1934.24,1821.49,1683.5,1526.72,
172,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,40.0,,,15.0,1997.34,1903.55,1787.84,1650.17,1485.15,
173,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,40.0,,,20.0,1960.78,1851.85,1739.13,1600.0,1438.85,
174,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,40.0,,,25.0,1908.4,1798.56,1677.85,1524.39,1366.12,
175,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,40.0,,,30.0,1840.49,1724.14,1595.74,1442.31,1276.6,
176,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,40.0,,,35.0,1758.79,1635.51,1495.73,1341.0,1178.45,
177,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,40.0,,,40.0,1659.75,1526.72,1379.31,1223.24,1066.67,
178,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,60.0,,,5.0,1930.5,1831.5,1706.48,1552.8,1377.41,
179,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,60.0,,,10.0,1915.71,1811.59,1683.5,1529.05,1353.18,
180,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,60.0,,,15.0,1884.42,1777.25,1642.94,1485.15,1304.35,
181,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,60.0,,,20.0,1834.86,1724.14,1587.3,1418.44,1234.57,
182,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,60.0,,,25.0,1785.71,1655.63,1506.02,1336.9,1152.07,
183,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,60.0,,,30.0,1714.29,1570.68,1408.45,1234.57,1052.63,
184,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,60.0,,,35.0,1612.9,1464.44,1296.3,1118.21,938.338,
185,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,90.0,,,5.0,1766.78,1628.66,1453.49,1246.88,1018.33,
186,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,90.0,,,10.0,1736.11,1592.36,1410.44,1197.6,970.874,
187,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,90.0,,,15.0,1689.19,1530.61,1339.29,1119.4,892.857,
188,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,90.0,,,20.0,1612.9,1438.85,1234.57,1010.1,790.5139999999999,
189,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,90.0,,,25.0,1515.15,1322.75,1106.19,886.525,675.676,
190,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,90.0,,,30.0,1395.35,1185.77,961.538,748.13,557.621,
191,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,120.0,,,5.0,1572.33,1377.41,1133.79,874.1260000000001,627.3530000000001,
192,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,120.0,,,10.0,1524.39,1307.19,1049.32,781.25,543.4780000000001,
193,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,120.0,,,15.0,1442.31,1200.0,920.245,657.895,438.596,
194,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,120.0,,,20.0,1315.79,1047.12,766.284,519.481,,
195,Apec® 1745,dry,Covestro Deutschland AG,PC,0.0,None,,,,2400.0,0.8,0.8,65.0,65.0,,160.0,148.0,,1170.0,0.12,120.0,,,25.0,1162.79,871.08,602.41,,,
196,Apec® 1803,dry,Covestro Deutschland AG,PC,0.0,None,,,,2350.0,0.8,0.8,65.0,65.0,,174.0,158.0,,1150.0,0.12,23.0,,,10.0,2123.14,2036.66,1930.5,1798.56,1639.34,
197,Apec® 1803,dry,Covestro Deutschland AG,PC,0.0,None,,,,2350.0,0.8,0.8,65.0,65.0,,174.0,158.0,,1150.0,0.12,23.0,,,20.0,2057.61,1960.78,1851.85,1724.14,1574.8,
198,Apec® 1803,dry,Covestro Deutschland AG,PC,0.0,None,,,,2350.0,0.8,0.8,65.0,65.0,,174.0,158.0,,1150.0,0.12,23.0,,,30.0,1935.48,1829.27,1704.55,1570.68,1428.57,
199,Apec® 1803,dry,Covestro Deutschland AG,PC,0.0,None,,,,2350.0,0.8,0.8,65.0,65.0,,174.0,158.0,,1150.0,0.12,23.0,,,40.0,1731.6,1612.9,1492.54,1360.54,1223.24,
200,Apec® 1803,dry,Covestro Deutschland AG,PC,0.0,None,,,,2350.0,0.8,0.8,65.0,65.0,,174.0,158.0,,1150.0,0.12,23.0,,,45.0,1595.74,1480.26,1359.52,1232.88,1105.65,
201,Apec® 1803,dry,Covestro Deutschland AG,PC,0.0,None,,,,2350.0,0.8,0.8,65.0,65.0,,174.0,158.0,,1150.0,0.12,40.0,,,5.0,2040.82,1945.53,1838.24,1700.68,1538.46,
202,Apec® 1803,dry,Covestro Deutschland AG,PC,0.0,None,,,,2350.0,0.8,0.8,65.0,65.0,,174.0,158.0,,1150.0,0.12,40.0,,,10.0,2024.29,1934.24,1821.49,1683.5,1526.72,
203,Apec® 1803,dry,Covestro Deutschland AG,PC,0.0,None,,,,2350.0,0.8,0.8,65.0,65.0,,174.0,158.0,,1150.0,0.12,40.0,,,15.0,1997.34,1903.55,1787.84,1650.17,1485.15,
204,Apec® 1803,dry,Covestro Deutschland AG,PC,0.0,None,,,,2350.0,0.8,0.8,65.0,65.0,,174.0,158.0,,1150.0,0.12,40.0,,,20.0,1960.78,1851.85,1739.13,1600.0,1438.85,
